Timestamp,y,temp_std,humid_mean,humid_std,light_mean,light_std,volt_mean,n_sensors,hour,window
2004-03-01 04:00:00,17.048010791563954,0.7022261343023328,47.40854212544509,1.7433095246528896,65.76084908244317,61.318483672840394,2.6186970336893998,50,4,2
2004-03-01 05:00:00,16.738902265542677,0.7244599872475228,48.30825155426765,1.9095233859449177,64.96991043203371,60.13748048378778,2.6150267334035826,50,5,2
2004-03-01 06:00:00,16.495670742587247,0.7867715003718103,49.25027801102073,2.0379522263876706,66.28841254799265,58.95846860843741,2.612823636840724,51,6,2
2004-03-01 07:00:00,20.80532292657158,1.9627513752655872,40.31390422609615,4.377869440191066,143.65219228737453,84.74841119704705,2.654064936608558,51,7,2
2004-03-01 08:00:00,21.57236724137931,2.08290613938189,39.521132654127484,4.851879311176422,207.14708463949844,158.06426863277008,2.663570875130617,51,8,2
2004-03-01 09:00:00,22.776258683255573,1.6075059722970568,37.866937843442194,3.5916991818215354,265.2499740798341,154.03436357242126,2.6770597667185068,51,9,2
2004-03-01 10:00:00,23.601949844881077,1.5677369936666765,37.267176499482936,3.4729918075988704,310.1137331954498,203.69445584539008,2.6853395579110653,52,10,2
2004-03-01 11:00:00,24.318282928118393,2.0604790495203473,37.0938633192389,4.368119624112283,461.9319027484144,336.442606330963,2.692991820824524,52,11,2
2004-03-01 12:00:00,25.337870206489676,2.5118374098526792,36.39146873156342,5.178947831256559,595.0399141861088,419.9192016579176,2.7060438482166798,52,12,2
2004-03-01 13:00:00,25.473880660377358,3.1792830581056624,36.94436881551363,6.367411116362613,703.8819706498952,468.7210514384231,2.7078813522012575,52,13,2
2004-03-01 14:00:00,24.58747972665148,3.371087234071211,38.69971065553025,6.852036581547979,429.53032649962034,321.457825874829,2.699207868893951,52,14,2
2004-03-01 15:00:00,24.718144947014732,3.0729655995953147,37.49261075213233,6.369851147790485,336.704781597312,224.5256033757305,2.7011526079090205,52,15,2
2004-03-01 16:00:00,24.499912480335606,3.123292125054563,37.06407312532774,6.310405034179151,309.47555322496066,209.8086410000445,2.698803468799161,52,16,2
2004-03-01 17:00:00,24.74614040712468,3.1073464630839087,36.26006755725191,6.284286084021563,233.4550330788804,196.19513377201085,2.6997044732824427,52,17,2
2004-03-01 18:00:00,22.032942871768622,1.23790815418176,40.58457187100077,2.8407683267690538,121.9633427181981,122.46785319102574,2.6731096211927308,52,18,2
2004-03-01 19:00:00,21.143753846153846,0.6602504627538844,41.308714181057034,1.767645372061138,118.7619623233909,135.24010271003698,2.6637173731030876,52,19,2
2004-03-01 20:00:00,20.46560569785677,0.791191090903896,41.59088672242551,1.7250786726237508,94.50907997909043,87.92125958669052,2.656105052273915,52,20,2
2004-03-01 21:00:00,20.017729892692895,0.8541496488094935,41.930719289729176,1.8162146351867579,106.3242871742463,114.81148755386823,2.6492772125702606,52,21,2
2004-03-01 22:00:00,19.337533213644523,0.9286631073591672,42.451139215183375,1.9949324958118393,111.39668632982816,128.6854374483943,2.64061039240831,52,22,2
2004-03-01 23:00:00,18.942727746741156,0.9603507904386205,42.86904924181963,2.1907810282402584,94.84137802607076,89.55869968469202,2.6371090529396115,52,23,2
2004-03-02 00:00:00,18.374486330178758,0.9960458877900965,43.18764403259727,2.2873165624191496,82.19005257623554,64.05992696001046,2.631393280757098,51,0,3
2004-03-02 01:00:00,17.858021549213746,0.8501382434016592,43.400967210250435,2.0652102995269956,1.190460136924869,1.17637477941182,2.627951214327315,46,1,3
2004-03-02 02:00:00,17.501407645170705,0.8373705536995202,43.914649606069446,2.1650020552029376,1.191275167785235,1.1988729294987328,2.62301610738255,46,2,3
2004-03-02 03:00:00,17.17310704898447,0.8703875662351457,44.530831690561534,2.4002534955786703,1.3676344086021506,1.4705024826208624,2.6166210334528075,47,3,3
2004-03-02 04:00:00,16.804508170239203,0.9005505380264918,45.12947847157503,2.4559481763699442,1.1669338303821062,1.150568432610017,2.610215191053122,45,4,3
2004-03-02 05:00:00,16.55329874745121,0.9433915365637229,45.47896399650451,2.5067137219770066,1.1729799009612585,1.1752869033766136,2.6081943227497812,45,5,3
2004-03-02 06:00:00,16.3910809279741,0.9813482258771282,45.71231335311573,2.5389045110457924,11.213747084111143,17.38203205981429,2.602602546533585,51,6,3
2004-03-02 07:00:00,22.470489687995773,2.3832159576290315,34.33027263352724,4.238550121365763,434.32708619777895,383.0571699109377,2.662499841353781,51,7,3
2004-03-02 08:00:00,25.64251101871102,2.3986041668654097,30.012144126819127,3.765749337649509,804.8498544698544,497.9651984012522,2.6959902884615388,51,8,3
2004-03-02 09:00:00,26.195559470869686,3.162823831599035,29.531119251336897,5.013771046433972,970.987627357163,549.5684263739543,2.703032955249085,51,9,3
2004-03-02 10:00:00,24.77411586874664,3.1078806318321734,31.27984561592254,4.90203911053249,1046.3116944593867,601.1806852044402,2.690817538999462,51,10,3
2004-03-02 11:00:00,24.043398817839872,2.4286187863285416,30.84223371843095,3.770373689073655,1033.3028694250402,624.5446811811443,2.682587813003761,50,11,3
2004-03-02 12:00:00,24.62234955654102,2.553778808404634,29.02306360864745,3.674462924960893,1022.5952993348114,626.5246588471808,2.6897123392461197,51,12,3
2004-03-02 13:00:00,24.6332747668678,2.3464049645166702,28.08911840373012,3.369433634161149,1000.9085244103127,591.642351347316,2.691250713110258,51,13,3
2004-03-02 14:00:00,24.462756531468532,2.2313541293147328,27.88708718881119,3.237677553909997,954.3006881118881,555.8093843807668,2.689026458741259,51,14,3
2004-03-02 15:00:00,24.223735473159934,1.936443127816067,28.314603292750412,2.9575857955572826,816.9274156059766,561.2276251315118,2.685535163254012,51,15,3
2004-03-02 16:00:00,23.754772661870504,1.6767281424337146,28.74122939829954,2.7326107801326986,656.5502681491171,554.9572395639593,2.6825044244604315,51,16,3
2004-03-02 17:00:00,22.535982403433476,1.2642645996798443,29.878442857142854,2.436056948058142,448.82462293071734,474.72001732330114,2.669596701410178,51,17,3
2004-03-02 18:00:00,22.1920724875812,0.9024799470020117,29.786711463507835,1.9002602224333287,180.43873519296903,273.2344407218196,2.660852059610241,51,18,3
2004-03-02 19:00:00,21.77470803474484,0.6966999870324941,29.833413246471228,1.7246737515889674,131.42177524429968,151.51089734873685,2.6565855076004343,51,19,3
2004-03-02 20:00:00,21.28934537611216,0.6682958300361402,29.901658263682933,1.681366248181201,120.07265031005663,129.51560022245852,2.6507696791588033,51,20,3
2004-03-02 21:00:00,20.790084472389285,0.6523681748386099,29.995414844177144,1.7270805583830404,113.4752597047567,114.90138988158282,2.6438677556041554,51,21,3
2004-03-02 22:00:00,20.30173754686663,0.6826335648278685,30.2370059453669,1.630347335485009,109.8711355115158,113.44065903813788,2.6385955222281736,51,22,3
2004-03-02 23:00:00,19.95220663788451,0.6505709060712523,30.228353939557476,1.4888361717794143,129.85567191316784,153.679149667678,2.635470221262817,51,23,3
2004-03-03 00:00:00,19.735711616702357,0.6245743971097332,30.051308886509638,1.3961915905881768,118.94448075754818,129.11288103207232,2.6322837419700216,51,0,4
2004-03-03 01:00:00,19.374224266365687,0.6287596156110014,30.03344184537246,1.3799176655608427,61.39221783295711,123.86874754510669,2.629479243792325,51,1,4
2004-03-03 02:00:00,18.74655849633252,0.6425555891797631,30.090301711491442,1.3434428838661003,1.350336185819071,1.5112989740188942,2.6216142512224936,44,2,4
2004-03-03 03:00:00,18.298043346964455,0.6383980405245783,30.28172724127084,1.346030693536511,1.387813777917584,1.5370192874661504,2.615295570934256,44,3,4
2004-03-03 04:00:00,17.914287097781944,0.6777836708615947,30.657980724773505,1.3859931373027163,1.2864479850046862,1.3897074010368913,2.610311162136832,44,4,4
2004-03-03 05:00:00,17.765175334143375,0.6053780187486534,31.051618226002432,1.27958801633043,1.3080437758809234,1.4475180528993707,2.609522891859052,46,5,4
2004-03-03 06:00:00,17.833264935064935,0.5254480369011416,31.777486853962362,1.226193181963225,17.496141264723033,26.661588967747374,2.6080417731248344,51,6,4
2004-03-03 07:00:00,24.54941707060063,2.6219742756860533,24.209603371970495,3.1029313967874215,456.9295363540569,392.7569821337425,2.6718558061116964,51,7,4
2004-03-03 08:00:00,27.21119057792386,2.8564901122495896,22.435975403998903,3.641243218924275,819.3125390304026,472.2510941588562,2.7021172226787185,51,8,4
2004-03-03 09:00:00,25.268292685619652,3.7712034672643084,25.292566961081977,4.668835798382416,907.0874965498206,522.8030647710059,2.683904998619928,51,9,4
2004-03-03 10:00:00,25.856691507607195,4.0673366943198745,25.44479482710927,5.02373459499615,1009.6087634854771,563.0098327959253,2.6896294661134164,51,10,4
2004-03-03 11:00:00,24.84445678945953,4.096214847340073,27.304730384511966,5.402704057369681,514.0848184995966,385.06891414385655,2.6809491099758,51,11,4
2004-03-03 12:00:00,24.40268817381738,3.926430053465489,28.394690209020904,5.553726066736118,511.2042244224423,365.33443829891445,2.6769164328932895,51,12,4
2004-03-03 13:00:00,24.80016987143656,3.9269813003550835,29.289934656232532,5.727853456349233,451.1980324203466,307.5492224096722,2.680281959195081,51,13,4
2004-03-03 14:00:00,24.506500300957594,3.8104401881133536,30.820978850889194,5.871235665743841,272.6547742818057,164.04672035513073,2.6779436279069766,51,14,4
2004-03-03 15:00:00,24.832898311652364,3.7207459299632126,30.605212953224466,5.6996431290751515,382.5529587600332,319.20268180404537,2.681208513700526,51,15,4
2004-03-03 16:00:00,25.09193220823799,3.7459919181343397,30.752801086956524,5.742696918750641,655.42,475.7229047546008,2.6834241962242564,51,16,4
2004-03-03 17:00:00,24.92219726761318,3.7346412785409053,31.457060728636485,5.970703785116932,343.6107581034021,328.7851907500996,2.6813733404768283,51,17,4
2004-03-03 18:00:00,23.25181858574912,1.3441072852518037,33.89884643727987,2.729454501616736,93.66782137637496,72.49520820977017,2.6617000731509077,51,18,4
2004-03-03 19:00:00,22.424423760275786,0.7635704554477134,35.241094935030496,1.9572653577357326,99.53053301511535,84.12380982912464,2.6534243754972153,51,19,4
2004-03-03 20:00:00,21.88236484375,0.737994688189047,35.69484489583333,1.8500138902669376,107.25127604166667,77.71874441861229,2.648015583333333,51,20,4
2004-03-03 21:00:00,21.302883605600936,0.8113599140990289,36.334200758459744,1.9880770748887477,108.15542007001167,73.3839939495531,2.643251102683781,51,21,4
2004-03-03 22:00:00,20.865077842003853,0.8690896540520933,36.815033828791634,1.9878894014683262,108.00529039361409,74.75466298334122,2.6375229865125243,51,22,4
2004-03-03 23:00:00,20.267994810379243,0.8552387630621954,37.58510225263758,2.138303009834856,57.91187919321357,78.72135849861381,2.6300799287140006,51,23,4
2004-03-04 00:00:00,19.566133701657456,0.9007496873074308,38.71138930939227,2.392400483658037,41.3827182320442,57.74848585341558,2.6203889502762427,49,0,5
2004-03-04 01:00:00,18.976432815964525,0.920482128567149,39.69040497307571,2.604527076255491,1.5117199873297433,1.7532947764211229,2.612510934431422,45,1,5
2004-03-04 02:00:00,18.482704827586208,0.8586864479195468,39.95503763546798,2.345646652612372,1.430456486042693,1.5939090561670317,2.604832581280788,44,2,5
2004-03-04 03:00:00,18.160645950204852,0.83003803508704,40.10937888433659,2.2294070440216713,1.59745981720769,2.1986751087784127,2.5995105326189725,45,3,5
2004-03-04 04:00:00,17.803772949002216,0.8550781529164531,40.425172157111184,2.3144522012183337,1.7566550522648083,2.4405331881592924,2.594747589483687,44,4,5
2004-03-04 05:00:00,17.54772157960199,0.8447442413688091,40.62457615049751,2.287257050017017,1.4502300995024875,1.886765615610699,2.5909536847014927,44,5,5
2004-03-04 06:00:00,17.299241258351895,0.9398252098412119,41.206838613585745,2.4054611488294673,18.95169824894209,28.00450248572935,2.591471829064588,51,6,5
2004-03-04 07:00:00,23.033672576325657,2.4173744437863065,31.42342420996251,4.0450877917176555,414.9754365291912,377.7235483409701,2.64666506695233,51,7,5
2004-03-04 08:00:00,25.152394323607428,2.7518086573457885,28.771794588859414,4.524802575838892,745.8652307692307,498.8912023768119,2.6683437957559684,51,8,5
2004-03-04 09:00:00,25.328602082221035,3.76735464544292,29.34559321943406,5.853079312153335,944.2839722370528,559.7879815058752,2.6704772770955687,51,9,5
2004-03-04 10:00:00,25.139167362428843,4.085289156162046,29.553588289509353,5.876131067529996,967.5362428842504,594.0857914322222,2.668753486039577,51,10,5
2004-03-04 11:00:00,25.571395620437954,4.43930510604611,29.201306920789403,6.222281977136018,995.5583887537172,611.5732310137439,2.6736980346039467,51,11,5
2004-03-04 12:00:00,25.975805157131347,4.570328401264609,29.142778753693257,6.459396069496751,993.2916035455277,607.9444476355892,2.67671425463336,51,12,5
2004-03-04 13:00:00,25.992410682178743,4.501646403316686,30.244988736118454,6.685249062408775,894.7090005288208,572.4363366805898,2.678041575885775,51,13,5
2004-03-04 14:00:00,24.48405225554107,2.43851863987936,32.884958644067794,4.822328695551504,818.5356349413299,565.4469985391604,2.6635032777053453,51,14,5
2004-03-04 15:00:00,23.715503896103897,1.7887207423765248,34.79458367346938,4.104432192684034,731.0242459581235,567.214554485557,2.6564354280413465,51,15,5
2004-03-04 16:00:00,22.86841798804263,1.4037504262540164,36.6710740577073,3.4117485502255933,624.5319677670913,511.35038507264045,2.6470556771510267,51,16,5
2004-03-04 17:00:00,21.831343456854107,1.2295431458902064,38.337911427831045,3.0546378189572976,332.4270640062192,333.4051238032914,2.6366930551956465,51,17,5
2004-03-04 18:00:00,21.87772041744715,0.7404359437967671,38.026481268397106,2.222652762768097,93.6333261974846,76.28418724232088,2.6345646320578004,51,18,5
2004-03-04 19:00:00,21.433278010328895,0.6413680086635082,38.67245148138081,1.9389067542657037,99.82625169883121,76.87899195258895,2.629430641478663,51,19,5
2004-03-04 20:00:00,20.963747418899857,0.7460221051755339,39.1749015796897,1.9095460838586995,118.9918138222849,102.75808096341422,2.6240642115655852,51,20,5
2004-03-04 21:00:00,20.671475034867502,0.7024099123762181,39.35636878661088,1.8359599005728766,107.44676150627616,92.03200042154195,2.619655662482566,51,21,5
2004-03-04 22:00:00,20.415456505786057,0.6663872774337297,39.4320155235676,1.7585223197852657,110.9502342647474,96.55995851255452,2.616543587355349,51,22,5
2004-03-04 23:00:00,20.155513995943203,0.6829168761678043,39.599017878875685,1.8018144475385003,105.49702115328891,89.10055975064074,2.612446853086062,51,23,5
2004-03-05 00:00:00,19.888308705483325,0.6730834167982972,39.82851387789712,1.8087995234062366,103.78135669869984,87.54798276907728,2.6076819785189373,51,0,6
2004-03-05 01:00:00,19.599640770101928,0.6015208736161707,40.032139750849375,1.6223367171949221,104.00870894677237,87.92501828467533,2.6041152463193655,51,1,6
2004-03-05 02:00:00,19.289739250493096,0.6231414334235336,40.22918816568047,1.5960043511590216,92.18340377571147,92.72049915165417,2.5993076303183993,51,2,6
2004-03-05 03:00:00,18.84040318634424,0.6878930372861816,40.475623328591745,1.621380625262625,84.84611664295875,95.39986215071633,2.593676082503556,51,3,6
2004-03-05 04:00:00,18.511604257734884,0.696116877644352,40.58810488220267,1.67432520345056,83.32332671019019,93.87966311308769,2.590685515185921,51,4,6
2004-03-05 05:00:00,18.354960764754782,0.6337984839351095,40.66732660016625,1.600534168941637,83.0445940703796,94.1427374282537,2.5867642698808537,51,5,6
2004-03-05 06:00:00,18.384147699214363,0.5668585252844501,40.70952516835017,1.4491672504584852,104.36875982042649,100.79017732730179,2.5867196885521886,51,6,6
2004-03-05 07:00:00,24.21221108597285,3.0637600412777997,31.57232833710407,5.052022716752183,499.8017081447964,399.65653406909973,2.643392700791855,51,7,6
2004-03-05 08:00:00,25.285148073022313,3.5830728602288606,31.031318516372064,5.933160357267062,852.6163314981164,539.9108190808613,2.657466398145465,51,8,6
2004-03-05 09:00:00,24.09243504740017,3.7572622612887607,33.47002622809538,6.062101799464709,910.164642344154,530.5741351296326,2.64527114622235,51,9,6
2004-03-05 10:00:00,24.22375825988058,3.732862521470069,34.18933471708843,6.274022690788241,873.338185953938,494.2606142719503,2.6459384901905034,51,10,6
2004-03-05 11:00:00,23.110307370184255,2.550112439405804,36.29880187046343,5.0712672809950785,791.9597319932998,510.2293862540567,2.635795753768844,51,11,6
2004-03-05 12:00:00,22.82439513830679,2.053069712752277,37.24184462140263,4.47573871940651,841.946778429729,528.6963953595381,2.6326364599050014,51,12,6
2004-03-05 13:00:00,23.65673240766454,2.4140079582389773,36.44262552068869,4.985564884711454,1017.5843821160788,586.3067421762665,2.6384813496251045,51,13,6
2004-03-05 14:00:00,23.623100910064238,1.8094085699359594,37.31157920235546,4.104013023354005,1009.7197002141327,559.7442498866737,2.6389825508565314,51,14,6
2004-03-05 15:00:00,23.52061150583245,1.4857217806539675,38.19956010074231,3.5834464041491496,904.5882926829269,552.7246458082465,2.638542921527041,51,15,6
2004-03-05 16:00:00,23.203448824130877,1.3263473941738715,39.31576088957055,3.2350845210404584,793.7864417177914,528.6578546367739,2.635282717280164,51,16,6
2004-03-05 17:00:00,22.38507288866345,1.107504038138516,40.83138293177784,2.959256211446996,426.16999239158,371.26759951098734,2.626276632006087,51,17,6
2004-03-05 18:00:00,22.1854901626646,0.6143329941280828,40.74086411050865,1.9157984127143848,121.21124709527498,100.07116581824265,2.624088262328944,51,18,6
2004-03-05 19:00:00,21.789661482254697,0.5114811448567026,41.06816925887265,1.60888333528465,114.11205114822548,94.51757312209246,2.6198508689979123,51,19,6
2004-03-05 20:00:00,21.325509346524345,0.4759107472986796,41.49844553501692,1.466446447825514,117.66502994011977,100.92480776602832,2.6143155115855246,51,20,6
2004-03-05 21:00:00,20.82018765495868,0.47174506386696635,42.17341717458678,1.432071071446152,105.97867768595042,87.59110420138697,2.608512456095041,51,21,6
2004-03-05 22:00:00,20.4814025,0.4583916450748507,42.47334571428571,1.3533803245485903,110.60054591836735,92.67871720419912,2.6038819642857143,51,22,6
2004-03-05 23:00:00,20.263164172219373,0.45269396006511836,42.677298872373136,1.3306519748948145,114.85865197334701,95.02657433376302,2.6004083290620192,51,23,6
2004-03-06 00:00:00,19.799058093011173,0.4977078722967444,43.46306604312809,1.4169999157846451,77.85389451805665,66.57923715229852,2.596224024421928,51,0,7
2004-03-06 01:00:00,19.367517440335693,0.4919697045998088,44.12961243115657,1.4104016684147975,69.25467086283766,59.67625615006453,2.590683608707055,49,1,7
2004-03-06 02:00:00,19.16251959247649,0.4978353965222387,44.48730373563218,1.4174972912945702,70.55256008359457,59.33889132651303,2.5875173354231973,49,2,7
2004-03-06 03:00:00,19.04352488088936,0.49590563853438363,44.63745235574378,1.4021405426265896,75.73100052938064,72.48353114040057,2.584832636315511,49,3,7
2004-03-06 04:00:00,18.926997581295353,0.5046687119508236,44.76201209352324,1.405008405176677,72.57479709755442,61.45810987735236,2.582768634775598,49,4,7
2004-03-06 05:00:00,18.72283924887596,0.5265916677399861,45.08011063210791,1.4240740804712555,69.91403861412324,59.878202394682944,2.5800622639513358,49,5,7
2004-03-06 06:00:00,18.44777531185031,0.5365739108478896,45.485721699584204,1.4357418210633184,97.01924641902286,73.81334279161561,2.57609643970894,51,6,7
2004-03-06 07:00:00,18.880323787289235,0.8687175320106163,44.61433857328145,1.8225996622107632,492.80044617380025,382.9754759357956,2.580993600518807,51,7,7
2004-03-06 08:00:00,20.909120967326988,1.75709706273579,40.94803164394135,3.594056885889342,891.1649704142011,524.1313865081908,2.6000637689735013,51,8,7
2004-03-06 09:00:00,22.707916506867065,2.0587238395048004,38.05292801243845,4.248523256486032,986.396392847888,564.2461759793846,2.6176174552993,51,9,7
2004-03-06 10:00:00,24.372227848101264,2.3218796950496152,35.94923296305864,4.58417900211249,1085.916569361922,572.7876388325694,2.633656504779127,50,10,7
2004-03-06 11:00:00,25.305250095082858,2.3744380281517663,34.99570100516164,4.641432833717328,1067.727856560717,586.8186797399491,2.6416103803314317,49,11,7
